day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
120,11.32892,11.41577,11.41577,11.43051,11.33575
121,11.48334,11.21631,11.21631,11.25099,11.05628
122,11.64049,11.44589,11.44589,11.45761,11.58256
123,11.80029,11.47691,11.47691,11.48553,11.56637
124,11.96270,12.20754,12.20754,12.14310,12.24005
125,12.12765,12.07111,13.37422,13.19312,13.04538
126,12.29507,12.57343,15.34125,14.96344,14.87933
127,12.46490,12.51245,9.76093,9.94116,9.84984
128,12.63707,12.99523,12.99523,12.85202,12.91543
129,12.81150,12.67604,12.67604,12.56475,12.76085
130,12.98811,12.74151,12.74151,12.62367,12.43131
131,13.16682,13.85553,13.85553,13.62629,13.69449
132,13.34756,13.35586,13.35586,13.17659,12.98400
133,13.53023,13.29500,13.29500,13.12182,13.04683
134,13.71474,13.72533,13.72533,13.50911,13.63893
135,13.90101,12.36861,12.36861,12.28806,12.23984
136,14.08894,14.11045,14.11045,13.85572,13.93042
137,14.27844,14.51964,14.51964,14.22399,14.28432
138,14.46941,14.01425,14.01425,13.76914,13.69498
139,14.66174,14.22956,14.22956,13.96292,14.00981
140,14.85534,14.31573,14.31573,14.04047,13.97767
141,15.05010,15.34293,15.34293,14.96495,14.81863
142,15.24591,15.05967,15.05967,14.71002,14.85186
143,15.44267,15.76086,15.76086,15.34109,15.36317
144,15.64026,15.76292,15.76292,15.34294,15.31394
145,15.83857,15.55819,15.55819,15.15869,14.98320
146,16.03749,16.53915,16.53915,16.04155,16.11252
147,16.23690,16.21063,16.21063,15.74588,15.70881
148,16.43669,15.49861,15.49861,15.10506,15.20985
149,16.63673,16.09462,16.09462,15.64147,15.76251
150,16.83691,16.09674,16.09674,15.64338,15.77037
151,17.03710,16.72847,16.72847,16.21194,16.06996
152,17.23719,16.78890,16.78890,16.26633,16.38456
153,17.43705,16.90055,16.90055,16.36681,16.29798
154,17.63655,17.38293,17.38293,16.80096,16.86863
155,17.83558,18.09727,18.09727,17.44386,17.57872
156,18.03401,18.02331,18.02331,17.37729,17.36780
157,18.23171,17.38881,17.38881,16.80624,16.74971
158,18.42856,18.41788,18.41788,17.73241,17.60059
159,18.62443,18.92925,18.92925,18.19264,18.23840
160,18.81919,19.58497,19.58497,18.78279,18.88146
161,19.01272,18.64685,18.64685,17.93848,17.79652
162,19.20490,19.35115,19.35115,18.57235,18.61693
163,19.39559,19.79237,19.79237,18.96945,18.87332
164,19.58468,19.21029,19.21029,18.44558,18.51172
165,19.77203,19.30428,19.30428,18.53017,18.67771
166,19.95753,20.36963,20.36963,19.48898,19.31618
167,20.14105,20.31604,18.78322,18.06121,17.95386
168,20.32246,20.03993,21.50890,20.51433,20.48338
169,20.50165,19.68771,20.34343,19.46540,19.64082
170,20.67849,20.45802,24.52092,23.22514,23.30474
171,20.85287,20.43810,20.43810,19.55060,19.54541
172,21.02466,20.60794,20.60794,19.70346,19.70553
173,21.19375,21.14910,21.14910,20.19050,20.38185
174,21.36003,21.09723,21.09723,20.14382,20.21452
175,21.52338,21.15642,21.15642,20.19709,20.22556
176,21.68368,22.27821,22.27821,21.20670,21.00997
177,21.84084,21.44189,21.44189,20.45401,20.36008
178,21.99473,21.45232,21.45232,20.46340,20.43284
179,22.14526,21.92721,21.92721,20.89080,20.81669
180,22.29232,22.41952,22.41952,21.33388,21.51998
181,22.43580,22.15922,22.15922,21.09961,21.15091
182,22.57562,23.00385,23.00385,21.85978,21.76096
183,22.71167,22.02179,22.02179,20.97593,20.87533
184,22.84386,22.44709,22.44709,21.35869,21.46194
185,22.97209,22.53072,22.53072,21.43396,21.43641
186,23.09628,23.92937,23.92937,22.69275,22.78686
187,23.21634,22.58503,22.58503,21.48285,21.65913
188,23.33219,22.57086,22.57086,21.47009,21.33268
189,23.44375,23.46195,23.46195,22.27207,22.30554
190,23.55094,23.66180,23.66180,22.45193,22.44824
191,23.65369,23.50249,23.50249,22.30856,22.38686
192,23.75192,24.69849,24.69849,23.38496,23.45429
193,23.84557,23.55255,23.55255,22.35361,22.37508
194,23.93458,23.64909,23.64909,22.44050,22.28359
195,24.01888,23.03125,23.03125,21.88444,21.83602
196,24.09841,23.85712,23.85712,22.62773,22.44585
197,24.17313,24.41112,25.50963,24.11498,23.94041
198,24.24299,23.60991,26.18076,24.71900,24.55975
199,24.30793,24.31992,22.54390,21.44582,21.37097
200,24.36791,24.33794,24.33794,23.06046,23.06432
201,24.42290,24.76929,24.76929,23.44868,23.41794
202,24.47285,24.70617,24.70617,23.39187,23.35575
203,24.51775,23.26257,21.92528,20.88907,20.84110
204,24.55755,24.50858,27.12692,25.57054,25.70634
205,24.59224,25.08978,22.49348,21.40045,21.34484
206,24.62179,25.09461,25.09461,23.74147,23.73981
207,24.64619,24.36594,24.36594,23.08566,23.14710
208,24.66543,24.40479,24.40479,23.12063,23.07270
209,24.67950,24.94510,24.94510,23.60690,23.68136
210,24.68839,25.00072,25.00072,23.65696,23.68048
211,24.69211,23.47524,23.47524,22.28403,22.27369
212,24.69065,24.29546,24.29546,23.02223,23.04720
213,24.68402,24.47240,24.47240,23.18148,23.07971
214,24.67224,24.59112,24.59112,23.28832,23.44013
215,24.65532,24.40013,24.40013,23.11643,23.24315
216,24.63328,24.82914,24.82914,23.50254,23.69830
217,24.60614,24.38895,24.38895,23.10637,22.99129
218,24.57392,24.23970,22.45159,21.36274,21.36762
219,24.53666,23.92711,22.81205,21.68716,21.75094
220,24.49440,24.26719,26.80367,25.27962,25.47877
221,24.44716,23.47988,23.47988,22.28820,22.30337
222,24.39499,24.14743,24.14743,22.88900,22.80696
223,24.33794,23.84921,23.84921,22.62061,22.55010
224,24.27605,24.10995,24.10995,22.85527,23.03350
225,24.20937,24.40814,24.40814,23.12364,23.24107
226,24.13797,24.15520,24.15520,22.89599,23.01462
227,24.06190,23.63223,23.63223,22.42533,22.36285
228,23.98121,23.28036,24.41379,23.12873,23.02873
229,23.89599,23.89842,22.27871,21.20716,21.26302
230,23.80629,23.87214,26.17772,24.71626,24.86891
231,23.71219,23.53575,23.53575,22.33849,22.19534
232,23.61377,23.74423,24.95029,23.61157,23.48305
233,23.51109,24.21814,26.55912,25.05953,25.04333
234,23.40425,23.09197,24.80598,23.48170,23.31470
235,23.29332,22.66547,22.66547,21.55524,21.51129
236,23.17839,22.57662,22.57662,21.47527,21.43048
237,23.05955,23.29046,23.29046,22.11773,22.20946
238,22.93690,22.93801,22.93801,21.80052,21.97227
239,22.81052,22.20659,22.20659,21.14225,20.94739
240,22.68051,22.25816,22.25816,21.18866,21.19080
241,22.54697,22.54761,22.54761,21.44917,21.32683
242,22.41001,23.10921,23.10921,21.95461,21.90785
243,22.26972,21.95833,21.95833,20.91881,20.97842
244,22.12621,21.36591,21.36591,20.38563,20.38546
245,21.97959,21.55649,21.55649,20.55716,20.74124
246,21.82996,21.19749,21.19749,20.23406,20.07511
247,21.67744,21.02882,21.02882,20.08226,19.88251
248,21.52213,21.24721,21.24721,20.27881,20.34890
249,21.36415,21.67384,21.67384,20.66277,20.62666
250,21.20362,20.47397,20.47397,19.58289,19.57743
251,21.04064,20.78557,20.78557,19.86333,19.68538
252,20.87535,21.36572,19.27987,18.50820,18.35146
253,20.70784,20.84314,19.10929,18.35468,18.23672
254,20.53825,20.40087,18.15187,17.49300,17.35340
255,20.36668,20.39508,20.39508,19.51189,19.40734
256,20.19327,19.95987,19.95987,19.12020,19.08943
257,20.01813,19.54249,19.54249,18.74456,18.82820
258,19.84137,19.65118,19.65118,18.84238,18.85692
259,19.66313,19.22589,19.22589,18.45962,18.47348
260,19.48353,19.76449,19.76449,18.94435,18.89150
261,19.30267,18.32658,18.32658,17.65024,17.73717
262,19.12070,18.85054,18.85054,18.12180,18.15069
263,18.93771,18.65264,18.65264,17.94369,17.75868
264,18.75384,18.25172,18.25172,17.58286,17.56551
265,18.56921,17.95897,17.95897,17.31939,17.28192
266,18.38394,18.47343,16.42567,15.93942,16.09552
267,18.19813,18.21958,16.42976,15.94310,16.08642
268,18.01192,18.02667,20.35746,19.47803,19.54923
269,17.82542,18.32418,18.32418,17.64808,17.58302
270,17.63874,17.33888,17.33888,16.76131,16.95379
271,17.45200,17.20893,17.20893,16.64435,16.44666
272,17.26531,17.75647,17.75647,17.13713,17.21582
273,17.07880,17.16990,17.16990,16.60923,16.75516
274,16.89255,16.78542,16.78542,16.26319,16.15016
275,16.70670,16.69247,16.69247,16.17954,16.09432
276,16.52133,16.26700,16.26700,15.79662,15.66546
277,16.33657,17.33098,17.33098,16.75419,16.63404
278,16.15251,16.07306,16.07306,15.62207,15.62812
279,15.96926,15.70402,15.70402,15.28993,15.16344
280,15.78692,15.64582,15.64582,15.23755,15.13797
281,15.60559,15.01348,15.01348,14.66845,14.47006
282,15.42536,16.15784,16.15784,15.69837,15.50343
283,15.24632,14.67623,14.67623,14.36493,14.18056
284,15.06858,15.41103,15.41103,15.02624,14.91064
285,14.89221,14.52866,14.52866,14.23211,14.26477
286,14.71731,14.40758,14.40758,14.12314,14.31393
287,14.54396,15.88786,15.88786,15.45539,15.44564
288,14.37224,14.98555,14.98555,14.64331,14.68818
289,14.20223,14.31634,15.42633,15.04001,15.11855
290,14.03401,14.22456,15.34614,14.96784,14.97875
291,13.86766,13.91294,12.06276,12.01280,11.92159
292,13.70324,13.37993,13.37993,13.19825,13.03165
293,13.54082,13.14838,13.14838,12.98986,13.16349
294,13.38047,13.02065,13.02065,12.87490,12.76195
295,13.22225,13.62818,13.62818,13.42168,13.23732
296,13.06622,13.49132,13.49132,13.29851,13.15270
297,12.91243,12.07881,12.07881,12.02724,12.09688
298,12.76095,12.47082,12.47082,12.38005,12.34725
299,12.61181,12.58994,12.58994,12.48726,12.64980
300,12.46508,12.14333,12.14333,12.08532,12.11156
301,12.32079,11.64656,11.64656,11.63822,11.50613
302,12.17898,13.10379,13.10379,12.94973,13.12095
303,12.03970,11.17618,11.17618,11.21488,11.34486
304,11.90297,11.71748,9.91314,10.07814,10.01648
305,11.76883,11.08949,13.41100,13.22622,13.29443
306,11.63731,10.96938,12.37375,12.29269,12.40338
307,11.50844,10.63599,8.24966,8.58101,8.71990
308,11.38223,11.65337,8.68407,8.97198,8.82969
309,11.25871,11.56513,10.31542,10.44020,10.54221
310,11.13790,11.42554,11.42554,11.43930,11.29689
311,11.01980,10.58118,10.58118,10.67938,10.67936
312,10.90443,10.95548,10.95548,11.01624,11.09956
313,10.79179,10.56847,10.56847,10.66794,10.79849
314,10.68189,10.15687,10.15687,10.29749,10.47458
315,10.57474,10.77202,10.77202,10.85114,10.90462
316,10.47032,10.44473,10.44473,10.55657,10.38553
317,10.36864,10.90353,10.90353,10.96950,11.11385
318,10.26968,10.63382,10.63382,10.72676,10.89109
319,10.17345,10.56227,10.56227,10.66236,10.58514
320,10.07992,9.73346,7.40926,7.82465,7.91696
321,9.98908,9.89326,7.91344,8.27841,8.36362
322,9.90091,10.03232,11.49706,11.50367,11.31468
323,9.81540,9.70541,9.70541,9.89119,10.05673
324,9.73251,10.05878,7.70938,8.09476,8.23406
325,9.65223,9.39842,8.34330,8.66529,8.57129
326,9.57452,9.02608,10.79081,10.86804,10.77541
327,9.49936,10.16342,10.16342,10.30339,10.13976
328,9.42671,9.15795,10.98195,11.04007,11.21951
329,9.35655,8.96390,10.66955,10.75891,10.72673
330,9.28882,8.87049,11.17034,11.20962,11.12201
331,9.22350,9.59664,9.59664,9.79329,9.62637
332,9.16054,8.46207,8.46207,8.77218,8.63849
333,9.09991,8.11137,8.11137,8.45655,8.39744
334,9.04155,9.15249,9.15249,9.39356,9.57654
335,8.98542,8.54773,5.03283,5.68586,5.77101
336,8.93147,8.78850,12.39130,12.30848,12.42860
337,8.87967,8.33187,4.84583,5.51756,5.54747
338,8.82994,8.54329,5.03919,5.69158,5.63232
339,8.78225,8.59307,8.59307,8.89008,8.77034
340,8.73654,8.16220,8.16220,8.50230,8.68897
341,8.69276,9.46181,9.46181,9.67194,9.67959
342,8.65085,8.32027,8.32027,8.64455,8.58013
343,8.61076,8.47843,5.97967,6.53801,6.40996
344,8.57243,8.28498,11.07629,11.12498,11.18839
345,8.53580,8.21878,6.93349,7.39646,7.23337
346,8.50081,8.57731,8.57731,8.87589,8.84879
347,8.46741,7.70948,7.70948,8.09484,7.97008
348,8.43554,8.20035,8.20035,8.53663,8.69330
349,8.40513,7.39840,7.39840,7.81487,7.98793
350,8.37614,8.77379,11.62651,11.62017,11.70466
351,8.34849,7.84704,10.46745,10.57702,10.53882
352,8.32213,8.45943,6.47680,6.98543,7.15889
353,8.29701,8.50963,8.50963,8.81498,8.88113
354,8.27305,7.82748,7.82748,8.20104,8.25149
355,8.25020,7.30595,7.30595,7.73167,7.60086
356,8.22841,8.07587,8.07587,8.42460,8.53591
357,8.20760,8.82445,8.82445,9.09832,9.08611
358,8.18774,8.39944,8.39944,8.71581,8.57500
359,8.16875,7.43261,7.43261,7.84566,7.69117
360,8.15059,8.11686,8.11686,8.46149,8.37062
361,8.13319,8.49773,8.49773,8.80427,8.73517
362,8.11650,8.78713,8.78713,9.06473,9.01136
363,8.10048,7.17561,7.17561,7.61437,7.54252
364,8.08505,7.86714,7.86714,8.23674,8.16432
365,8.07018,8.39531,8.39531,8.71210,8.82030
