day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
102,9.12566,9.69608,9.69608,9.91800,9.90550
103,9.22520,9.08749,9.08749,9.37027,9.31585
104,9.32791,9.73147,9.73147,9.94986,10.01254
105,9.43381,9.76360,9.76360,9.97878,10.15879
106,9.54290,8.94951,8.94951,9.24610,9.26842
107,9.65515,9.88754,9.88754,10.09032,10.02255
108,9.77058,9.84422,9.84422,10.05133,10.19602
109,9.88916,10.23660,10.23660,10.40447,10.23442
110,10.01088,10.40381,10.40381,10.55497,10.51736
111,10.13573,10.76493,10.76493,10.87997,10.70014
112,10.26369,10.22718,10.22718,10.39599,10.23299
113,10.39472,10.47391,10.47391,10.61806,10.48090
114,10.52881,10.54778,10.54778,10.68454,10.57821
115,10.66592,10.68010,10.68010,10.80362,10.65717
116,10.80602,11.66169,11.66169,11.68706,11.59068
117,10.94907,10.98479,10.98479,11.07785,11.14029
118,11.09503,10.98298,10.98298,11.07622,10.97777
119,11.24386,10.45011,10.45011,10.59663,10.57382
120,11.39552,11.34560,11.34560,11.40257,11.32853
121,11.54994,11.29199,11.29199,11.35433,11.39164
122,11.70709,12.67733,12.67733,12.60113,12.47048
123,11.86689,12.40905,12.40905,12.35968,12.50711
124,12.02930,12.06571,12.06571,12.05068,11.87701
125,12.19425,12.24496,12.24496,12.21200,12.06885
126,12.36167,12.07211,12.07211,12.05644,11.98315
127,12.53150,12.12659,12.12659,12.10546,12.19863
128,12.70367,14.04361,14.04361,13.83079,13.87214
129,12.87810,12.75374,12.75374,12.66990,12.80708
130,13.05471,12.97368,12.97368,12.86785,12.81592
131,13.23342,12.50610,12.50610,12.44703,12.57377
132,13.41416,14.08850,14.08850,13.87119,13.81654
133,13.59683,13.36368,13.36368,13.21884,13.19590
134,13.78134,12.95269,12.95269,12.84895,12.95001
135,13.96761,14.37789,14.37789,14.13163,13.93647
136,14.15554,13.93515,13.93515,13.73317,13.85706
137,14.34504,15.00343,15.00343,14.69462,14.63849
138,14.53601,15.25029,15.25029,14.91680,14.96175
139,14.72834,15.15757,15.15757,14.83335,14.87287
140,14.92194,14.62631,14.62631,14.35521,14.45230
141,15.11670,14.20989,14.20989,13.98043,14.09000
142,15.31251,15.17894,15.17894,14.85258,14.83174
143,15.50927,16.41723,16.41723,15.96704,15.82609
144,15.70686,15.45334,15.45334,15.09954,14.99272
145,15.90517,15.55494,15.55494,15.19098,15.12749
146,16.10409,15.10322,14.08747,13.87026,13.80879
147,16.30350,15.74219,14.65777,14.38353,14.54543
148,16.50329,17.38004,20.24441,19.41151,19.54865
149,16.70333,16.19103,16.19103,15.76346,15.92851
150,16.90351,16.42327,13.94319,13.74040,13.78553
151,17.10370,17.02235,14.05250,13.83878,13.89139
152,17.30379,18.07822,20.50514,19.64617,19.80316
153,17.50365,17.86329,15.13247,14.81075,14.89351
154,17.70315,17.63074,20.34325,19.50046,19.36500
155,17.90218,17.40261,19.12083,18.40028,18.36194
156,18.10061,18.22613,18.22613,17.59505,17.48206
157,18.29831,18.82254,18.82254,18.13182,18.02487
158,18.49516,18.22564,18.22564,17.59461,17.58181
159,18.69103,19.40482,19.40482,18.65588,18.57548
160,18.88579,19.64462,19.64462,18.87169,18.72145
161,19.07932,18.91906,18.91906,18.21869,18.11961
162,19.27150,19.26835,19.26835,18.53305,18.73255
163,19.46219,19.02366,19.02366,18.31283,18.38820
164,19.65128,20.52736,20.52736,19.66615,19.56319
165,19.83863,20.56909,22.26717,21.23199,21.42280
166,20.02413,19.36400,21.28480,20.34785,20.41145
167,20.20765,20.63712,18.54084,17.87829,17.88081
168,20.38906,20.08263,20.08263,19.26590,19.33285
169,20.56825,20.76790,20.76790,19.88264,19.72111
170,20.74509,21.28314,21.28314,20.34636,20.46395
171,20.91947,20.29003,20.29003,19.45256,19.42854
172,21.09126,21.40268,21.40268,20.45395,20.37430
173,21.26035,20.44833,20.44833,19.59503,19.45210
174,21.42663,21.14415,21.14415,20.22127,20.10203
175,21.58998,21.90956,21.90956,20.91014,21.04256
176,21.75028,22.23406,22.23406,21.20218,21.16614
177,21.90744,22.00332,22.00332,20.99453,20.85107
178,22.06133,21.78049,21.78049,20.79398,20.61254
179,22.21186,22.53648,22.53648,21.47437,21.46148
180,22.35892,21.58569,24.72156,23.44094,23.36406
181,22.50240,22.92879,19.11706,18.39689,18.47226
182,22.64222,22.21018,27.04525,25.53226,25.47490
183,22.77827,23.51110,26.93067,25.42914,25.46486
184,22.91046,23.28594,23.28594,22.14888,22.03173
185,23.03869,22.26326,22.26326,21.22847,21.11002
186,23.16288,22.66916,22.66916,21.59378,21.42344
187,23.28294,23.14346,23.14346,22.02065,22.13577
188,23.39879,22.80759,22.80759,21.71836,21.57955
189,23.51035,23.35778,23.35778,22.21354,22.27215
190,23.61754,23.23794,23.23794,22.10568,22.02561
191,23.72029,23.73019,23.73019,22.54871,22.56310
192,23.81852,24.13030,24.13030,22.90880,22.94149
193,23.91217,23.04371,23.04371,21.93087,22.07229
194,24.00118,23.43338,23.43338,22.28158,22.14718
195,24.08548,23.84004,23.84004,22.64757,22.58330
196,24.16501,24.58483,24.58483,23.31788,23.31971
197,24.23973,24.47986,24.47986,23.22341,23.22566
198,24.30959,24.17771,24.17771,22.95147,22.88078
199,24.37453,23.38599,23.38599,22.23893,22.24441
200,24.43451,23.86388,23.86388,22.66903,22.59546
201,24.48950,23.45979,23.45979,22.30534,22.39203
202,24.53945,25.52605,25.52605,24.16498,23.99749
203,24.58435,24.05074,24.05074,22.83720,22.87212
204,24.62415,24.41284,22.12130,21.10070,21.06904
205,24.65884,24.85420,23.28130,22.14471,22.04027
206,24.68839,24.94698,23.24072,22.10818,22.24576
207,24.71279,25.29267,25.29267,23.95494,24.03735
208,24.73203,24.93902,24.93902,23.63665,23.63552
209,24.74610,24.69567,21.92126,20.92067,21.02372
210,24.75499,25.69832,23.46501,22.31004,22.12895
211,24.75871,24.90839,22.42976,21.37832,21.49056
212,24.75725,25.59708,25.59708,24.22891,24.37628
213,24.75062,24.11741,24.11741,22.89720,22.96734
214,24.73884,25.05404,25.05404,23.74017,23.59269
215,24.72192,24.25264,24.25264,23.01891,23.21829
216,24.69988,24.82403,24.82403,23.53317,23.69717
217,24.67274,24.98601,24.98601,23.67894,23.56695
218,24.64052,25.56262,25.56262,24.19789,24.19896
219,24.60326,24.51440,24.51440,23.25449,23.39305
220,24.56100,23.84490,23.84490,22.65195,22.77862
221,24.51376,25.05406,25.05406,23.74019,23.83479
222,24.46159,24.30166,24.30166,23.06303,23.01547
223,24.40454,25.30712,25.30712,23.96794,24.13902
224,24.34265,23.21289,23.21289,22.08314,22.14957
225,24.27597,24.27000,24.27000,23.03453,22.91077
226,24.20457,24.00043,24.00043,22.79192,22.66276
227,24.12850,24.28728,24.28728,23.05009,22.86237
228,24.04781,24.18069,24.18069,22.95415,22.87182
229,23.96259,23.74199,23.74199,22.55933,22.50187
230,23.87289,24.25413,24.25413,23.02025,22.94950
231,23.77879,24.05674,24.05674,22.84260,22.85514
232,23.68037,24.21456,24.21456,22.98464,23.07626
233,23.57769,23.45380,23.45380,22.29996,22.11234
234,23.47085,23.56442,24.58706,23.31989,23.46553
235,23.35992,23.16728,21.41615,20.46607,20.64928
236,23.24499,23.32913,21.11699,20.19683,20.29328
237,23.12615,23.45920,23.45920,22.30482,22.17583
238,23.00350,23.67625,23.67625,22.50016,22.69370
239,22.87712,23.20805,23.20805,22.07878,22.20836
240,22.74711,23.36530,23.36530,22.22030,22.36190
241,22.61357,22.24381,23.97827,22.77198,22.89369
242,22.47661,22.64668,24.13986,22.91741,23.10780
243,22.33632,22.74364,24.68325,23.40646,23.27075
244,22.19281,21.54988,21.54988,20.58642,20.53305
245,22.04619,22.83760,25.48053,24.12402,23.94534
246,21.89656,21.20037,19.01729,18.30709,18.39519
247,21.74404,21.72422,19.94361,19.14079,19.27274
248,21.58873,21.71572,21.71572,20.73568,20.83321
249,21.43075,21.22721,21.22721,20.29602,20.16420
250,21.27022,21.55111,21.55111,20.58753,20.78750
251,21.10724,20.68145,20.68145,19.80484,19.67769
252,20.94195,22.05317,22.05317,21.03938,21.16797
253,20.77444,20.61070,20.61070,19.74116,19.73104
254,20.60485,20.54886,20.54886,19.68551,19.62116
255,20.43328,19.93378,19.93378,19.13194,18.97625
256,20.25987,20.43987,20.43987,19.58742,19.78709
257,20.08473,20.15038,20.15038,19.32687,19.45653
258,19.90797,20.34260,20.34260,19.49988,19.46758
259,19.72973,19.37948,19.37948,18.63307,18.77267
260,19.55013,19.47192,19.47192,18.71626,18.65230
261,19.36927,19.18118,19.18118,18.45460,18.43642
262,19.18730,18.77470,18.77470,18.08876,17.89533
263,19.00431,20.26839,20.26839,19.43309,19.54449
