day2050,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
257,21.38473,20.26190,20.26190,19.37177,19.17342
258,21.20797,20.46286,20.46286,19.55263,19.62590
259,21.02973,20.49611,20.49611,19.58256,19.42104
260,20.85013,19.78531,19.78531,18.94284,18.92162
261,20.66927,19.75308,19.75308,18.91383,19.01778
262,20.48730,20.49418,20.49418,19.58083,19.45871
263,20.30431,21.00964,21.00964,20.04473,20.23433
264,20.12044,19.29220,19.29220,18.49905,18.46744
265,19.93581,19.82690,19.82690,18.98027,18.78855
266,19.75054,19.31428,19.31428,18.51892,18.47083
267,19.56473,19.24457,19.24457,18.45618,18.29442
268,19.37852,19.49977,19.49977,18.68586,18.67669
269,19.19202,18.55404,18.55404,17.83470,17.79959
270,19.00534,18.33872,18.33872,17.64091,17.47264
271,18.81860,18.04851,18.04851,17.37972,17.28738
272,18.63191,18.30580,18.30580,17.61128,17.59389
273,18.44540,18.31861,18.31861,17.62281,17.44239
274,18.25915,18.22034,18.22034,17.53436,17.36604
275,18.07330,17.28610,17.28610,16.69355,16.74061
276,17.88793,16.38620,13.83915,13.59130,13.51675
277,17.70317,18.27040,16.32207,15.82593,15.72621
278,17.51911,16.77997,19.61578,18.79026,18.98517
279,17.33586,16.81045,16.81045,16.26547,16.10258
280,17.15352,17.45875,17.45875,16.84893,16.82897
281,16.97219,17.43580,17.43580,16.82828,16.80839
282,16.79196,16.53834,18.33603,17.63849,17.58857
283,16.61292,16.91815,18.86063,18.11063,18.25529
284,16.43518,16.01822,14.50393,14.18960,14.23575
285,16.25881,16.93292,16.93292,16.37569,16.48801
286,16.08391,14.21515,14.21515,13.92969,13.78071
287,15.91056,15.60902,15.60902,15.18418,15.37952
288,15.73884,15.94152,15.94152,15.48343,15.65406
289,15.56883,14.90969,14.90969,14.55479,14.66021
290,15.40061,15.65695,15.65695,15.22732,15.12340
291,15.23426,14.77162,14.77162,14.43052,14.29066
292,15.06984,15.60201,15.60201,15.17787,15.34239
293,14.90742,14.02939,14.02939,13.76251,13.57090
294,14.74707,13.75967,13.75967,13.51976,13.64977
295,14.58885,14.27753,14.27753,13.98584,14.02343
296,14.43282,13.65758,13.65758,13.42788,13.31919
297,14.27903,13.09568,13.09568,12.92217,12.75387
298,14.12755,13.40893,13.40893,13.20410,13.21859
299,13.97841,13.17027,13.17027,12.98931,12.90677
300,13.83168,13.14469,13.14469,12.96629,13.05344
301,13.68739,13.67989,13.67989,13.44796,13.48428
302,13.54558,12.01513,12.01513,11.94968,12.09227
303,13.40630,13.01680,13.01680,12.85119,13.03107
304,13.26957,12.61109,12.61109,12.48605,12.67668
305,13.13543,13.08796,13.08796,12.91523,12.94104
306,13.00391,11.24262,11.24262,11.25442,11.34774
307,12.87504,11.79313,11.79313,11.74988,11.86228
308,12.74883,11.92269,11.92269,11.86648,11.68886
309,12.62531,11.65480,11.65480,11.62539,11.71393
310,12.50450,12.02881,12.02881,11.96199,11.89837
311,12.38640,12.17721,16.64393,16.11560,16.16303
312,12.27103,12.05073,7.26717,7.67651,7.51298
313,12.15839,11.60117,16.03657,15.56898,15.56404
314,12.04849,12.03459,7.72413,8.08778,7.90638
315,11.94134,12.21081,12.21081,12.12579,11.95189
316,11.83692,11.29831,11.29831,11.30454,11.24987
317,11.73524,11.55277,11.55277,11.53356,11.52472
318,11.63628,11.41817,11.41817,11.41241,11.38428
319,11.54005,11.70677,11.70677,11.67216,11.56971
320,11.44652,11.08084,11.08084,11.10882,10.92012
321,11.35568,10.85290,10.85290,10.90367,10.73140
322,11.26751,11.07934,11.07934,11.10747,11.12241
323,11.18200,10.72998,10.72998,10.79305,10.94327
324,11.09911,10.89393,9.34227,9.54411,9.38779
325,11.01883,12.29654,14.99374,14.63043,14.71595
326,10.94112,10.78377,13.04846,12.87968,12.69943
327,10.86596,10.66583,10.66583,10.73531,10.90965
328,10.79331,10.22579,10.22579,10.33927,10.21260
329,10.72315,10.39402,10.39402,10.49068,10.48720
330,10.65542,9.43141,9.43141,9.62433,9.57572
331,10.59010,10.26216,10.26216,10.37201,10.38169
332,10.52714,9.63062,7.34631,7.74774,7.73068
333,10.46651,10.80426,5.55441,6.13503,5.93753
334,10.40815,9.53505,8.19772,8.51401,8.39983
335,10.35202,9.81497,14.01521,13.74975,13.81741
336,10.29807,10.03111,10.03111,10.16406,10.04674
337,10.24627,9.74815,12.72465,12.58825,12.74491
338,10.19654,9.98640,11.71713,11.68148,11.61353
339,10.14885,9.60901,11.88450,11.83212,11.64546
340,10.10314,9.58963,9.58963,9.76673,9.92805
341,10.05936,8.72362,8.72362,8.98732,9.13923
342,10.01745,9.01106,7.51092,7.89589,8.07933
343,9.97736,9.98140,12.21770,12.13199,12.25124
344,9.93903,9.41088,10.84473,10.89632,10.95746
345,9.90240,10.15164,10.15164,10.27254,10.26998
346,9.86741,10.09410,10.09410,10.22075,10.36212
347,9.83401,9.01562,9.01562,9.25012,9.40670
348,9.80214,9.54056,9.54056,9.72256,9.67894
349,9.77173,9.83683,9.83683,9.98921,9.89967
350,9.74274,9.25282,9.25282,9.46360,9.30081
351,9.71509,9.62252,9.62252,9.79633,9.97070
352,9.68873,8.70901,8.70901,8.97417,8.78367
353,9.66361,9.42969,9.42969,9.62278,9.60571
354,9.63965,10.03768,10.03768,10.16997,10.27263
355,9.61680,9.02011,9.02011,9.25416,9.33354
356,9.59501,9.79540,9.79540,9.95192,10.10545
357,9.57420,8.57047,8.57047,8.84948,8.84259
358,9.55434,9.41785,9.41785,9.61213,9.75418
359,9.53535,8.92584,8.92584,9.16932,9.11220
360,9.51719,8.08404,10.34775,10.44904,10.35504
361,9.49979,8.72865,5.85689,6.40726,6.25818
362,9.48310,9.61058,11.64589,11.61736,11.79067
363,9.46708,8.27720,8.27720,8.58554,8.65379
364,9.45165,8.79808,8.79808,9.05433,9.07118
365,9.43678,9.72496,9.72496,9.88852,10.08291
