day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
102,9.05906,8.45895,8.45895,8.75711,8.80470
103,9.15860,8.96682,8.96682,9.21419,9.35040
104,9.26131,8.79325,8.79325,9.05798,8.86279
105,9.36721,9.05736,9.05736,9.29568,9.44021
106,9.47630,9.22597,9.22597,9.44742,9.36395
107,9.58855,10.26137,10.26137,10.37929,10.29501
108,9.70398,8.84231,8.84231,9.10213,8.98836
109,9.82256,9.43660,9.43660,9.63699,9.49171
110,9.94428,10.60483,10.60483,10.68840,10.86055
111,10.06913,10.05392,10.05392,10.19258,10.11647
112,10.19709,9.92227,12.78908,12.65423,12.64012
113,10.32812,9.93833,7.00201,7.44586,7.43653
114,10.46221,9.62325,6.92003,7.37208,7.42554
115,10.59932,10.63492,10.63492,10.71548,10.80440
116,10.73942,10.44668,10.44668,10.54607,10.49563
117,10.88247,10.43618,10.43618,10.53662,10.72003
118,11.02843,11.62185,11.62185,11.60372,11.65091
119,11.17726,10.75339,10.75339,10.82211,11.01740
120,11.32892,11.64573,11.64573,11.62521,11.74406
121,11.48334,11.17679,11.17679,11.20317,11.07802
122,11.64049,11.15343,11.15343,11.18214,11.37281
123,11.80029,11.36048,11.36048,11.36848,11.17424
124,11.96270,11.66899,14.35923,14.06736,13.92740
125,12.12765,11.66511,13.87699,13.63335,13.59748
126,12.29507,11.64864,13.25620,13.07464,12.99752
127,12.46490,11.10679,11.10679,11.14017,11.32141
128,12.63707,12.45028,12.45028,12.34931,12.18265
129,12.81150,12.73869,12.73869,12.60888,12.76597
130,12.98811,13.25294,13.25294,13.07170,13.16052
131,13.16682,13.57872,13.57872,13.36490,13.38571
132,13.34756,12.99544,15.13119,14.76213,14.83212
133,13.53023,13.64155,11.15455,11.18315,11.28789
134,13.71474,12.57507,14.51252,14.20532,14.12752
135,13.90101,14.08707,14.08707,13.82242,13.92234
136,14.08894,13.81318,13.81318,13.57591,13.40250
137,14.27844,14.02094,14.02094,13.76290,13.62369
138,14.46941,14.39647,14.39647,14.10088,13.91948
139,14.66174,13.83213,13.83213,13.59297,13.46702
140,14.85534,13.89334,13.89334,13.64806,13.64190
141,15.05010,14.55379,14.55379,14.24246,14.38939
142,15.24591,14.59622,14.59622,14.28065,14.36655
143,15.44267,14.95404,14.95404,14.60269,14.75363
144,15.64026,15.06987,15.06987,14.70693,14.89609
