day2024,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
49,7.43633,7.59749,10.99075,11.05400,11.11691
50,7.42540,7.00900,11.08875,11.14220,11.18268
51,7.41505,8.22386,8.22386,8.56380,8.41491
52,7.40532,7.70638,7.70638,8.09807,8.17834
53,7.39627,7.52957,7.52957,7.93894,8.05232
54,7.38796,7.35366,7.35366,7.78062,7.92961
55,7.38045,6.66364,5.65760,6.25417,6.32075
56,7.37379,6.42393,8.48823,8.80173,8.70298
57,7.36806,6.98849,9.41347,9.63444,9.77758
58,7.36330,6.53789,6.53789,7.04642,6.85056
59,7.35958,7.11940,7.11940,7.56978,7.54321
60,7.35696,7.47071,7.47071,7.88596,7.92104
61,7.35552,6.83879,4.91408,5.58500,5.42966
62,7.35530,7.47421,10.20260,10.34466,10.46040
63,7.35638,7.51260,5.08214,5.73625,5.61237
64,7.35882,6.57427,6.57427,7.07917,6.94420
65,7.36268,6.31273,6.31273,6.84378,6.83931
66,7.36804,7.98304,7.98304,8.34706,8.18019
67,7.37495,6.92101,6.92101,7.39124,7.23346
68,7.38349,6.87369,6.87369,7.34864,7.46499
69,7.39371,6.65311,6.65311,7.15013,7.23593
70,7.40569,6.44932,6.44932,6.96671,6.83482
71,7.41949,7.58488,7.58488,7.98871,7.97238
72,7.43517,7.69818,7.69818,8.09068,8.00091
73,7.45280,6.88483,6.88483,7.35867,7.20246
74,7.47244,7.34312,7.34312,7.77113,7.89352
75,7.49416,6.81130,6.81130,7.29250,7.19305
76,7.51801,7.49317,7.49317,7.90618,7.99503
77,7.54406,7.22584,7.22584,7.66558,7.80711
78,7.57237,7.66445,7.66445,8.06033,8.09988
79,7.60299,7.59837,7.59837,8.00085,7.82323
80,7.63599,7.83078,7.83078,8.21003,8.33339
81,7.67142,7.50111,7.50111,7.91333,7.92106
82,7.70934,7.69161,7.69161,8.08477,7.93549
83,7.74980,8.59148,8.59148,8.89465,8.76979
84,7.79285,7.07904,7.07904,7.53346,7.67700
85,7.83854,8.74564,8.74564,9.03340,9.15339
86,7.88693,7.97102,7.97102,8.33624,8.16552
87,7.93806,7.82229,7.82229,8.20239,8.40095
88,7.99197,7.92750,7.92750,8.29707,8.11454
89,8.04871,8.14849,8.14849,8.49596,8.44292
90,8.10832,8.08721,8.08721,8.44081,8.43627
91,8.17083,7.71598,7.71598,8.10671,8.01998
92,8.23629,7.87942,7.87942,8.25380,8.33511
93,8.30473,7.51675,8.86173,9.13788,9.31620
94,8.37617,7.45762,9.08026,9.33456,9.34916
95,8.45066,8.46111,11.20426,11.24616,11.11735
96,8.52821,8.44230,8.44230,8.76039,8.89842
97,8.60885,8.43010,8.43010,8.74941,8.86829
98,8.69260,8.81855,8.81855,9.09902,9.27713
99,8.77948,7.55764,7.55764,7.96420,7.84885
100,8.86951,9.16759,9.16759,9.41316,9.26995
101,8.96270,7.65761,7.65761,8.05417,8.04556
102,9.05906,9.20727,9.20727,9.44887,9.50349
103,9.15860,8.80930,8.80930,9.09069,9.11571
104,9.26131,9.24787,11.57390,11.57884,11.74977
105,9.36721,9.35179,8.34367,8.67163,8.47973
106,9.47630,10.06325,12.10258,12.05465,12.23443
107,9.58855,10.60919,10.60919,10.71059,10.55319
108,9.70398,10.24532,10.24532,10.38311,10.40956
109,9.82256,10.11704,10.11704,10.26766,10.30850
110,9.94428,10.31858,10.31858,10.44905,10.44991
111,10.06913,9.69980,9.69980,9.89215,9.86541
112,10.19709,10.34554,10.34554,10.47331,10.42279
113,10.32812,9.46849,9.46849,9.68396,9.74132
114,10.46221,10.71453,10.71453,10.80540,10.96662
115,10.59932,10.72360,10.72360,10.81356,10.79607
116,10.73942,10.07729,10.07729,10.23189,10.18034
117,10.88247,11.22950,11.22950,11.26887,11.26506
118,11.02843,10.29407,10.29407,10.42699,10.59965
119,11.17726,11.66290,11.66290,11.65894,11.58716
120,11.32892,12.05720,12.05720,12.01381,12.16565
121,11.48334,10.83434,10.83434,10.91323,11.00426
122,11.64049,11.90367,11.90367,11.87562,11.86334
123,11.80029,11.91964,11.91964,11.89000,11.88297
124,11.96270,11.76770,11.76770,11.75325,11.70309
125,12.12765,12.13279,12.13279,12.08184,11.88442
126,12.29507,13.04547,13.04547,12.90325,12.85749
127,12.46490,11.95396,11.95396,11.92089,12.02202
128,12.63707,12.81370,12.81370,12.69466,12.66881
129,12.81150,12.80512,12.80512,12.68693,12.74768
130,12.98811,13.80152,13.80152,13.58369,13.60385
131,13.16682,13.21974,13.21974,13.06009,13.04623
132,13.34756,13.39530,13.39530,13.21809,13.34568
133,13.53023,12.91480,10.53237,10.64146,10.72021
134,13.71474,12.85540,14.63930,14.33769,14.31143
135,13.90101,13.88527,11.55668,11.56334,11.41424
136,14.08894,14.86381,14.86381,14.53975,14.66732
137,14.27844,15.23389,15.23389,14.87282,14.93188
138,14.46941,14.21319,14.21319,13.95420,13.78180
139,14.66174,15.00249,15.00249,14.66457,14.77475
140,14.85534,14.82998,14.82998,14.50930,14.70112
141,15.05010,15.00860,15.00860,14.67007,14.83494
142,15.24591,15.59755,15.59755,15.20012,15.25190
143,15.44267,15.51429,15.51429,15.12518,15.16842
144,15.64026,14.91804,14.91804,14.58856,14.70441
145,15.83857,15.79249,15.79249,15.37557,15.31098
146,16.03749,15.53031,16.93786,16.40639,16.25710
147,16.23690,17.08742,15.12828,14.77778,14.86449
148,16.43669,16.31530,18.24710,17.58471,17.52599
149,16.63673,15.65285,15.65285,15.24989,15.15021
150,16.83691,16.18424,16.18424,15.72814,15.76997
151,17.03710,17.10841,17.10841,16.55989,16.60153
152,17.23719,17.37280,19.00038,18.26267,18.17649
153,17.43705,16.86825,19.66951,18.86489,18.83087
154,17.63655,17.92615,19.49196,18.70509,18.54264
155,17.83558,18.98775,18.98775,18.25130,18.13901
156,18.03401,18.37995,18.37995,17.70428,17.75826
157,18.23171,19.06091,19.06091,18.31714,18.18422
158,18.42856,17.20689,17.20689,16.64852,16.81920
159,18.62443,17.95815,17.95815,17.32466,17.43917
160,18.81919,18.65375,18.65375,17.95070,17.90786
161,19.01272,19.21625,19.21625,18.45694,18.53939
162,19.20490,19.16907,19.16907,18.41449,18.22082
163,19.39559,18.83538,18.83538,18.11416,18.20715
164,19.58468,19.49081,19.49081,18.70405,18.76177
165,19.77203,19.47223,19.47223,18.68733,18.65215
166,19.95753,19.40808,19.40808,18.62959,18.60440
167,20.14105,19.49017,19.49017,18.70348,18.71619
168,20.32246,20.49961,20.49961,19.61197,19.67575
169,20.50165,19.89608,19.89608,19.06879,18.87602
170,20.67849,20.21181,20.21181,19.35295,19.37399
171,20.85287,20.72517,20.72517,19.81498,19.69717
172,21.02466,20.29596,20.29596,19.42868,19.42602
173,21.19375,21.40864,21.40864,20.43010,20.60721
174,21.36003,21.91934,21.91934,20.88973,20.75531
175,21.52338,23.14290,23.14290,21.99093,21.99333
176,21.68368,21.94787,21.94787,20.91540,21.09568
177,21.84084,21.44241,21.44241,20.46049,20.57527
178,21.99473,22.58344,22.58344,21.48742,21.40303
179,22.14526,22.26791,22.26791,21.20345,21.29362
180,22.29232,21.63417,21.63417,20.63308,20.50333
181,22.43580,23.17052,23.17052,22.01579,21.99772
182,22.57562,22.30497,22.30497,21.23680,21.26257
183,22.71167,23.06447,23.06447,21.92035,21.77197
184,22.84386,23.21689,24.57329,23.27828,23.16155
185,22.97209,23.23025,24.80723,23.48883,23.63551
186,23.09628,22.58651,25.02094,23.68117,23.68512
187,23.21634,22.48249,22.48249,21.39657,21.37803
188,23.33219,23.68837,23.68837,22.48186,22.49439
189,23.44375,22.62697,22.62697,21.52660,21.67591
190,23.55094,23.37339,23.37339,22.19837,22.18471
191,23.65369,23.50652,23.50652,22.31819,22.15126
192,23.75192,24.04728,24.04728,22.80488,22.78793
193,23.84557,23.42270,23.42270,22.24275,22.12741
194,23.93458,23.71239,23.71239,22.50347,22.51122
195,24.01888,24.09632,24.09632,22.84902,22.88020
196,24.09841,24.42814,24.42814,23.14765,23.25089
197,24.17313,23.95504,23.95504,22.72186,22.91739
198,24.24299,24.75092,24.75092,23.43815,23.47315
199,24.30793,23.78742,23.78742,22.57100,22.57605
200,24.36791,24.42186,24.42186,23.14199,22.95009
201,24.42290,24.19499,24.19499,22.93782,22.76388
202,24.47285,24.58135,24.58135,23.28554,23.33925
203,24.51775,25.00907,25.00907,23.67049,23.73221
204,24.55755,24.81472,24.81472,23.49558,23.41810
205,24.59224,24.31046,24.31046,23.04174,23.09228
206,24.62179,24.94441,24.94441,23.61229,23.53524
207,24.64619,25.76477,25.76477,24.35062,24.45388
208,24.66543,23.98478,23.98478,22.74863,22.88964
209,24.67950,24.25840,24.25840,22.99489,23.01043
210,24.68839,24.30141,24.30141,23.03359,23.11363
211,24.69211,24.63042,24.63042,23.32970,23.32354
212,24.69065,24.52095,24.52095,23.23118,23.38845
213,24.68402,25.66733,25.66733,24.26292,24.39508
214,24.67224,25.05860,25.05860,23.71507,23.61013
215,24.65532,24.43808,24.43808,23.15659,23.13359
216,24.63328,24.65910,23.39957,22.22193,22.22480
217,24.60614,24.39096,26.64210,25.14021,25.17550
218,24.57392,24.65521,26.09089,24.64412,24.50311
219,24.53666,24.65992,24.65992,23.35625,23.25063
220,24.49440,24.59666,24.59666,23.29932,23.32928
221,24.44716,24.60843,24.60843,23.30991,23.38640
222,24.39499,24.15881,24.15881,22.90525,22.94190
223,24.33794,24.43261,24.43261,23.15168,23.18370
224,24.27605,23.38644,23.38644,22.21012,22.31800
225,24.20937,23.45382,23.45382,22.27077,22.21437
226,24.13797,23.88230,23.88230,22.65639,22.56536
227,24.06190,24.51069,24.51069,23.22195,23.18571
228,23.98121,24.15206,24.15206,22.89918,22.94855
229,23.89599,24.75106,24.75106,23.43828,23.55329
230,23.80629,23.72856,23.72856,22.51803,22.32772
231,23.71219,23.18997,23.18997,22.03330,22.03668
232,23.61377,23.13814,23.13814,21.98665,21.91257
233,23.51109,23.52986,23.52986,22.33920,22.42180
234,23.40425,24.25221,24.25221,22.98931,22.85727
235,23.29332,22.88464,22.88464,21.75850,21.76505
236,23.17839,22.54998,22.54998,21.45731,21.50775
237,23.05955,22.18303,22.18303,21.12706,20.93459
238,22.93690,23.30366,20.46504,19.58086,19.68308
239,22.81052,22.84962,21.65211,20.64922,20.61707
240,22.68051,21.82914,19.40417,18.62607,18.70743
241,22.54697,22.60267,22.60267,21.50473,21.50884
242,22.41001,22.79824,22.79824,21.68074,21.67759
243,22.26972,22.54179,22.54179,21.44994,21.34889
244,22.12621,22.03701,22.03701,20.99563,21.10750
245,21.97959,21.16762,21.16762,20.21318,20.26885
246,21.82996,21.23722,21.23722,20.27582,20.39884
247,21.67744,22.50480,22.50480,21.41665,21.31411
248,21.52213,21.54194,18.90938,18.18077,18.20422
249,21.36415,21.30826,18.65275,17.94980,17.99212
250,21.20362,21.59783,20.36217,19.48828,19.32600
251,21.04064,22.24125,22.24125,21.17945,21.20098
252,20.87535,20.11022,20.11022,19.26152,19.12903
253,20.70784,19.98834,19.98834,19.15183,19.26246
254,20.53825,19.88492,18.52865,17.83811,17.82389
255,20.36668,20.48656,18.07063,17.42589,17.33196
256,20.19327,21.05003,23.58169,22.38585,22.28812
257,20.01813,20.71094,20.71094,19.80217,19.79829
258,19.84137,18.72801,18.72801,18.01754,18.04745
259,19.66313,18.73796,18.73796,18.02648,17.87256
260,19.48353,19.00092,20.56393,19.66986,19.79171
261,19.30267,18.48864,20.69248,19.78555,19.91382
262,19.12070,18.49036,17.44599,16.86372,16.95480
263,18.93771,18.84784,18.84784,18.12538,17.97842
264,18.75384,19.74161,19.74161,18.92978,19.00942
265,18.56921,18.33304,18.33304,17.66206,17.59620
266,18.38394,18.35190,18.35190,17.67903,17.81324
267,18.19813,18.40355,18.40355,17.72552,17.54956
268,18.01192,17.64416,17.64416,17.04207,17.05208
269,17.82542,17.03412,17.03412,16.49303,16.56630
270,17.63874,17.87311,17.87311,17.24813,17.29180
271,17.45200,17.16581,17.16581,16.61155,16.49260
272,17.26531,17.36800,17.36800,16.79353,16.81154
273,17.07880,17.39502,17.39502,16.81784,16.93656
274,16.89255,16.88424,16.88424,16.35814,16.21104
275,16.70670,16.06862,16.06862,15.62409,15.74642
276,16.52133,15.73360,15.73360,15.32256,15.38190
277,16.33657,16.41210,16.41210,15.93322,15.82568
278,16.15251,16.28612,16.28612,15.81983,15.91402
279,15.96926,15.58381,15.58381,15.18776,15.12621
280,15.78692,15.60084,15.60084,15.20308,15.35649
281,15.60559,14.87362,14.87362,14.54859,14.55338
282,15.42536,15.52255,15.52255,15.13262,15.27347
283,15.24632,15.78877,15.78877,15.37222,15.48910
284,15.06858,14.58252,14.58252,14.28660,14.43712
285,14.89221,15.54882,15.54882,15.15627,15.14028
286,14.71731,15.35929,15.35929,14.98569,15.18518
287,14.54396,14.36874,14.36874,14.09419,14.29090
288,14.37224,15.23155,15.23155,14.87072,14.81985
289,14.20223,14.39789,14.39789,14.12043,14.17658
290,14.03401,13.79511,13.79511,13.57792,13.73008
291,13.86766,14.14171,14.14171,13.88987,13.76312
292,13.70324,13.24655,12.04922,12.00662,12.06799
293,13.54082,13.73722,15.28783,14.92137,14.89621
294,13.38047,13.05796,15.98337,15.54736,15.43096
295,13.22225,13.55580,13.55580,13.36254,13.38260
296,13.06622,13.26693,13.26693,13.10256,13.15356
297,12.91243,13.45311,13.45311,13.27012,13.10118
298,12.76095,12.34183,12.34183,12.26997,12.07362
299,12.61181,12.19161,12.19161,12.13477,12.06760
300,12.46508,13.38555,13.38555,13.20932,13.09111
301,12.32079,11.87588,11.87588,11.85062,11.74824
302,12.17898,12.79417,12.79417,12.67707,12.64541
303,12.03970,11.89804,11.89804,11.87056,11.68991
304,11.90297,11.99120,11.99120,11.95441,11.81547
305,11.76883,12.49641,12.49641,12.40909,12.54659
306,11.63731,11.31969,11.31969,11.35005,11.25780
307,11.50844,11.49203,11.49203,11.50515,11.47333
308,11.38223,10.94202,10.94202,11.01014,11.05253
309,11.25871,10.79326,10.79326,10.87626,11.05595
310,11.13790,10.78712,13.10259,12.95466,12.98334
311,11.01980,10.33990,8.23952,8.57789,8.61025
312,10.90443,11.15805,12.70457,12.59644,12.53552
313,10.79179,10.70338,10.70338,10.79536,10.60314
314,10.68189,10.36019,10.36019,10.48649,10.52755
315,10.57474,10.51107,10.51107,10.62229,10.56641
316,10.47032,10.27570,10.27570,10.41046,10.24887
317,10.36864,10.15204,10.15204,10.29916,10.38500
318,10.26968,10.17564,10.17564,10.32040,10.29665
319,10.17345,9.36062,9.36062,9.58688,9.74311
320,10.07992,10.26181,10.26181,10.39795,10.23193
321,9.98908,9.40039,4.59076,5.29401,5.34055
322,9.90091,10.87365,6.00574,6.56749,6.63678
323,9.81540,10.33329,7.26493,7.70076,7.73756
324,9.73251,9.01453,7.26631,7.70200,7.69425
325,9.65223,9.19748,11.91036,11.88165,11.79163
326,9.57452,10.06544,12.85907,12.73549,12.78009
327,9.49936,9.33664,10.34360,10.47156,10.36058
328,9.42671,8.71191,6.04639,6.60408,6.45808
329,9.35655,8.53178,6.29011,6.82342,6.66632
330,9.28882,8.60984,8.60984,8.91118,8.79621
331,9.22350,9.57829,9.57829,9.78279,9.95652
332,9.16054,9.04101,9.04101,9.29924,9.10187
333,9.09991,9.17188,9.17188,9.41701,9.52989
334,9.04155,9.29467,9.29467,9.52752,9.55359
335,8.98542,8.95291,8.95291,9.21994,9.22552
336,8.93147,9.88889,9.88889,10.06232,9.93540
337,8.87967,9.10144,9.10144,9.35362,9.27469
338,8.82994,8.04221,8.04221,8.40032,8.21913
339,8.78225,8.50190,8.50190,8.81404,8.97423
340,8.73654,7.46126,7.46126,7.87746,7.87347
341,8.69276,8.11353,8.11353,8.46450,8.44697
342,8.65085,8.52223,8.52223,8.83233,8.94067
343,8.61076,9.22713,7.58627,7.98997,8.17175
344,8.57243,8.55660,5.20811,5.84962,5.72910
345,8.53580,8.36769,11.88501,11.85884,11.88588
346,8.50081,8.12010,14.09538,13.84817,13.97487
347,8.46741,8.16378,9.17080,9.41605,9.43548
348,8.43554,8.11297,6.63364,7.13260,6.98716
349,8.40513,8.76231,8.76231,9.04840,9.14002
350,8.37614,9.27988,7.30866,7.74012,7.67999
351,8.34849,8.29779,5.91451,6.48539,6.57978
352,8.32213,8.49871,6.25349,6.79047,6.87491
353,8.29701,8.86565,8.86565,9.14141,9.21800
354,8.27305,8.37877,8.37877,8.70322,8.81859
355,8.25020,8.79577,8.79577,9.07852,8.98007
356,8.22841,8.72136,8.72136,9.01155,8.92838
357,8.20760,8.36537,8.36537,8.69115,8.67972
358,8.18774,8.12192,9.52202,9.73214,9.79415
359,8.16875,7.71444,10.45448,10.57136,10.55981
360,8.15059,7.40801,6.12431,6.67420,6.75140
361,8.13319,7.70524,7.70524,8.09704,7.96544
362,8.11650,9.30840,9.30840,9.53988,9.61088
363,8.10048,7.23815,7.23815,7.67666,7.72148
364,8.08505,8.64014,8.64014,8.93845,8.75967
365,8.07018,8.40321,8.40321,8.72521,8.63388
