day2050,temp_warming,temp_warming_noise,temp_warming_noise_extreme,temp_warming_noise_extreme_inertia,temp_warming_noise_extreme_inertia_currents
140,16.22194,15.88280,15.88280,15.44807,15.37223
141,16.41670,16.44363,16.44363,15.95282,15.84638
142,16.61251,15.99826,15.99826,15.55198,15.39808
143,16.80927,16.44437,16.44437,15.95348,15.87653
144,17.00686,16.49747,16.49747,16.00128,15.97179
145,17.20517,16.86958,16.86958,16.33617,16.39442
146,17.40409,16.18300,16.18300,15.71825,15.86116
147,17.60350,17.08175,17.08175,16.52712,16.60372
148,17.80329,17.44643,17.44643,16.85534,17.01487
149,18.00333,17.59967,17.59967,16.99325,16.79517
150,18.20351,17.38202,17.38202,16.79736,16.64280
151,18.40370,18.10495,18.10495,17.44801,17.59641
152,18.60379,17.89480,17.89480,17.25887,17.27032
153,18.80365,19.95968,19.95968,19.11726,19.07960
154,19.00315,18.41382,18.41382,17.72599,17.70357
155,19.20218,19.12629,19.12629,18.36721,18.41634
156,19.40061,20.17341,20.17341,19.30962,19.25990
157,19.59831,18.88145,18.88145,18.14685,18.11962
158,19.79516,20.15815,20.15815,19.29588,19.23708
159,19.99103,20.20874,15.85652,15.42442,15.23997
160,20.18579,20.09682,16.67640,16.16231,16.07702
161,20.37932,19.59803,15.05153,14.69993,14.78543
162,20.57150,20.69906,24.66839,23.35510,23.40715
163,20.76219,21.15280,21.15280,20.19107,20.14993
164,20.95128,20.99013,20.99013,20.04467,19.86374
165,21.13863,20.13656,20.13656,19.27646,19.12171
166,21.32413,20.60718,20.60718,19.70001,19.62576
167,21.50765,21.79623,21.79623,20.77015,20.83328
168,21.68906,21.13937,21.13937,20.17898,20.04324
169,21.86825,22.02406,22.02406,20.97520,20.98782
170,22.04509,22.48371,22.48371,21.38889,21.30262
171,22.21947,21.51396,21.51396,20.51612,20.54990
172,22.39126,22.84118,22.84118,21.71061,21.60930
173,22.56035,22.45212,22.45212,21.36046,21.29790
174,22.72663,22.04154,22.04154,20.99093,20.98005
175,22.88998,23.24745,23.24745,22.07625,22.07230
176,23.05028,23.29761,23.29761,22.12140,21.95061
177,23.20744,22.97305,21.00756,20.06036,20.03266
178,23.36133,23.15477,21.24276,20.27203,20.35218
179,23.51186,22.81157,24.44458,23.15367,23.16328
180,23.65892,22.99067,22.99067,21.84515,21.74931
181,23.80240,24.39387,24.39387,23.10803,22.98610
182,23.94222,23.15908,23.15908,21.99672,21.84102
183,24.07827,24.53432,24.53432,23.23444,23.29124
184,24.21046,23.63405,23.63405,22.42420,22.35119
185,24.33869,24.35846,24.35846,23.07616,22.89892
186,24.46288,23.94338,23.94338,22.70259,22.57026
187,24.58294,23.94181,23.94181,22.70118,22.54792
188,24.69879,23.16432,23.16432,22.00144,21.85815
189,24.81035,24.42334,22.19314,21.12737,21.26679
190,24.91754,24.93926,26.00945,24.56206,24.69061
191,25.02029,24.82807,27.36614,25.78308,25.95951
192,25.11852,24.65414,22.65069,21.53917,21.52122
193,25.21217,24.17959,22.08001,21.02555,21.04906
194,25.30118,24.93710,27.42946,25.84006,25.78129
195,25.38548,25.36174,25.36174,23.97911,24.10955
196,25.46501,24.60212,24.60212,23.29545,23.43387
197,25.53973,25.48965,25.48965,24.09423,24.22861
198,25.60959,25.51717,25.51717,24.11900,24.25947
199,25.67453,24.92909,24.92909,23.58973,23.78088
200,25.73451,25.50238,25.50238,24.10569,24.01776
201,25.78950,25.74575,25.74575,24.32473,24.44397
202,25.83945,26.06799,26.06799,24.61474,24.65209
203,25.88435,25.20119,25.20119,23.83462,23.73685
204,25.92415,25.58792,25.58792,24.18267,24.08067
205,25.95884,25.68865,27.06483,25.51189,25.48651
206,25.98839,25.86049,27.64476,26.03383,25.95361
207,26.01279,26.47223,24.72215,23.40348,23.43280
208,26.03203,26.32899,26.32899,24.84964,24.73421
209,26.04610,26.43307,26.43307,24.94331,24.79759
210,26.05499,25.91562,25.91562,24.47761,24.63244
211,26.05871,25.48726,26.83621,25.30613,25.37395
212,26.05725,25.72277,27.79062,26.16510,26.33633
213,26.05062,25.90940,26.94767,25.40645,25.60313
214,26.03884,26.01431,26.01431,24.56642,24.65618
215,26.02192,25.22538,25.22538,23.85639,23.94102
216,25.99988,26.29416,26.29416,24.81829,24.98385
217,25.97274,25.78310,25.78310,24.35834,24.43165
218,25.94052,26.09375,26.09375,24.63792,24.68300
219,25.90326,25.50499,27.31769,25.73947,25.88167
220,25.86100,25.65792,23.50262,22.30590,22.39862
221,25.81376,25.36748,27.09101,25.53546,25.39371
222,25.76159,26.02660,26.02660,24.57749,24.76415
223,25.70454,26.10866,26.10866,24.65134,24.62481
224,25.64265,24.19698,24.19698,22.93083,22.96360
225,25.57597,24.77692,22.03212,20.98245,21.12294
226,25.50457,25.61188,27.59598,25.98993,25.98281
227,25.42850,25.36019,27.80219,26.17552,26.29580
228,25.34781,25.74867,25.74867,24.32735,24.18474
229,25.26259,23.84513,23.84513,22.61417,22.78488
230,25.17289,25.54809,25.54809,24.14683,24.17859
231,25.07879,23.94370,23.94370,22.70288,22.84637
232,24.98037,24.93042,24.93042,23.59092,23.45109
233,24.87769,24.62480,24.62480,23.31587,23.14711
234,24.77085,24.19667,25.47323,24.07945,24.16557
235,24.65992,25.14503,27.25115,25.67958,25.60621
236,24.54499,25.24889,27.95793,26.31568,26.31643
237,24.42615,24.19325,24.19325,22.92747,23.08322
238,24.30350,23.98611,23.98611,22.74104,22.90951
239,24.17712,23.92160,23.92160,22.68299,22.50502
240,24.04711,23.88156,23.88156,22.64696,22.80624
241,23.91357,22.53337,22.53337,21.43358,21.26425
242,23.77661,23.31534,23.31534,22.13736,22.26964
243,23.63632,23.77436,23.77436,22.55047,22.49467
244,23.49281,22.78626,22.78626,21.66118,21.76363
245,23.34619,23.27564,23.27564,22.10162,22.13067
246,23.19656,23.07184,23.07184,21.91821,21.87291
247,23.04404,23.01363,23.01363,21.86582,21.91378
248,22.88873,23.02519,23.02519,21.87622,21.73799
249,22.73075,22.25157,22.25157,21.17997,21.15523
250,22.57022,22.93676,22.93676,21.79663,21.79018
251,22.40724,22.01825,22.01825,20.96997,20.79209
252,22.24195,23.46029,23.46029,22.26781,22.07313
253,22.07444,21.44877,21.44877,20.45745,20.61705
254,21.90485,20.54564,20.54564,19.64463,19.83705
255,21.73328,21.49575,21.49575,20.49973,20.62652
256,21.55987,21.32000,21.32000,20.34155,20.34026
257,21.38473,21.18074,21.18074,20.21621,20.32784
258,21.20797,21.55293,21.55293,20.55119,20.71784
259,21.02973,21.15167,21.15167,20.19006,20.28191
260,20.85013,20.32453,20.32453,19.44563,19.26162
261,20.66927,20.52823,20.52823,19.62895,19.65262
262,20.48730,20.09216,20.09216,19.23649,19.17571
263,20.30431,19.93399,19.93399,19.09414,19.15957
264,20.12044,19.22894,19.22894,18.45960,18.26017
265,19.93581,19.43336,19.43336,18.64357,18.46778
266,19.75054,18.96665,18.96665,18.22353,18.35027
267,19.56473,20.12058,20.12058,19.26207,19.27434
268,19.37852,18.25334,18.25334,17.58156,17.75780
269,19.19202,18.85719,18.85719,18.12502,18.22642
270,19.00534,18.51814,18.51814,17.81987,17.79523
271,18.81860,17.47678,17.47678,16.88265,17.04488
272,18.63191,18.47682,18.47682,17.78269,17.79067
273,18.44540,18.44948,18.44948,17.75808,17.83447
274,18.25915,18.22093,18.22093,17.55238,17.59908
275,18.07330,18.59666,18.59666,17.89054,17.79920
276,17.88793,17.18988,17.18988,16.62444,16.43744
277,17.70317,17.23379,17.23379,16.66396,16.49082
278,17.51911,16.94410,16.94410,16.40324,16.35701
279,17.33586,16.00923,16.00923,15.56186,15.71876
280,17.15352,16.99980,16.99980,16.45337,16.47505
281,16.97219,17.86482,20.81123,19.88366,19.77490
282,16.79196,16.92494,19.22674,18.45761,18.41804
283,16.61292,16.87942,18.21244,17.54474,17.73969
284,16.43518,15.92976,15.92976,15.49034,15.39434
285,16.25881,15.38696,15.38696,15.00181,15.02724
286,16.08391,16.18577,16.18577,15.72074,15.89216
287,15.91056,15.75554,15.75554,15.33354,15.33690
288,15.73884,15.51876,15.51876,15.12043,14.94149
289,15.56883,14.64056,14.64056,14.33005,14.18085
290,15.40061,15.03880,15.03880,14.68847,14.77543
291,15.23426,14.88258,14.88258,14.54787,14.73416
292,15.06984,15.53543,15.53543,15.13543,15.08767
293,14.90742,15.18493,15.18493,14.81999,14.64877
294,14.74707,13.98066,17.40212,16.81545,16.98216
295,14.58885,13.87502,9.79308,9.96732,9.99872
296,14.43282,14.64458,10.08990,10.23446,10.43339
297,14.27903,13.20809,8.68858,8.97327,8.86742
298,14.12755,13.41591,13.41591,13.22787,13.17752
299,13.97841,13.25377,13.25377,13.08194,12.96691
300,13.83168,13.83824,13.83824,13.60796,13.60653
301,13.68739,13.59982,13.59982,13.39339,13.19838
302,13.54558,13.43235,13.43235,13.24266,13.06178
303,13.40630,13.80659,13.80659,13.57948,13.52038
304,13.26957,13.39463,13.39463,13.20871,13.39144
305,13.13543,12.69749,12.69749,12.58129,12.60736
306,13.00391,12.76900,12.76900,12.64565,12.47777
307,12.87504,12.94107,12.94107,12.80051,12.71407
308,12.74883,12.80064,12.80064,12.67412,12.82413
309,12.62531,12.45080,12.45080,12.35927,12.20886
310,12.50450,11.91739,11.91739,11.87920,11.85117
311,12.38640,12.18279,12.18279,12.11806,12.00350
312,12.27103,11.80066,11.80066,11.77414,11.95576
313,12.15839,11.37917,10.03382,10.18399,10.06365
314,12.04849,11.52730,9.89777,10.06154,10.06418
315,11.94134,11.45144,9.75721,9.93504,9.94691
316,11.83692,11.77715,11.77715,11.75298,11.69303
317,11.73524,12.20897,12.20897,12.14162,12.30533
318,11.63628,10.53323,10.53323,10.63345,10.60017
319,11.54005,11.36324,11.36324,11.38047,11.36615
320,11.44652,11.08992,11.08992,11.13448,11.27293
321,11.35568,11.10616,11.10616,11.14909,11.31138
322,11.26751,11.27743,14.19240,13.92671,13.83817
323,11.18200,10.66920,9.33044,9.55095,9.66389
324,11.09911,11.27121,12.34598,12.26493,12.42667
325,11.01883,11.49039,11.49039,11.49490,11.30606
326,10.94112,10.66284,10.66284,10.75010,10.55452
327,10.86596,9.95771,9.95771,10.11549,10.03456
328,10.79331,10.18648,10.18648,10.32138,10.24342
329,10.72315,10.54598,10.54598,10.64493,10.55871
330,10.65542,10.66933,10.66933,10.75594,10.93914
331,10.59010,10.36628,10.36628,10.48320,10.30350
332,10.52714,9.83595,9.83595,10.00591,9.94616
333,10.46651,9.88529,12.23433,12.16445,11.97342
334,10.40815,9.62740,8.00452,8.35762,8.48248
335,10.35202,10.36344,11.57121,11.56764,11.43600
336,10.29807,9.58124,7.21919,7.65082,7.63766
337,10.24627,10.30963,8.33792,8.65767,8.60167
338,10.19654,10.11146,12.60510,12.49814,12.42925
339,10.14885,8.50439,8.50439,8.80750,8.77106
340,10.10314,9.64387,9.64387,9.83303,9.67775
341,10.05936,10.42963,10.42963,10.54022,10.50692
342,10.01745,9.90618,9.90618,10.06911,10.19378
343,9.97736,9.24464,9.24464,9.47373,9.48341
344,9.93903,10.28698,10.28698,10.41183,10.44407
345,9.90240,8.93219,8.93219,9.19252,9.09984
346,9.86741,9.59111,9.59111,9.78554,9.62248
347,9.83401,9.42116,9.42116,9.63259,9.68084
348,9.80214,9.12932,9.12932,9.36994,9.30621
349,9.77173,9.61248,9.61248,9.80478,9.77634
350,9.74274,9.55567,9.55567,9.75365,9.86447
351,9.71509,9.93858,9.93858,10.09827,10.04535
352,9.68873,9.96955,9.96955,10.12614,10.22806
353,9.66361,10.09061,10.09061,10.23510,10.28243
354,9.63965,9.78398,9.78398,9.95913,10.05864
355,9.61680,9.31153,9.31153,9.53393,9.73206
356,9.59501,9.45966,9.45966,9.66724,9.59486
357,9.57420,10.08944,8.26025,8.58777,8.55855
358,9.55434,9.44918,12.33925,12.25888,12.33005
359,9.53535,9.23520,10.73869,10.81837,10.72660
360,9.51719,9.56489,9.56489,9.76195,9.76336
361,9.49979,9.68920,9.68920,9.87383,10.01587
362,9.48310,9.43914,9.43914,9.64877,9.73876
363,9.46708,9.68627,9.68627,9.87119,9.87151
364,9.45165,8.96499,8.96499,9.22204,9.04659
365,9.43678,8.18766,8.18766,8.52245,8.32616
